 time            v(Clk)          v(Wr)           v(R0)           v(R1)           v(R2)           v(R3)           v(A0)           v(A1)           v(A2)           v(A3)           v(Xmain@0.net@117)
 1.43072000e-10  6.81600000e-01  8.00000000e-01  1.10270852e-04  1.10270851e-04  1.10270849e-04  1.10270849e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.66339283e-05 
 1.45440000e-10  5.46285714e-01  8.00000000e-01  1.09854924e-04  1.09854926e-04  1.09854924e-04  1.09854924e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.64769430e-05 
 1.48400000e-10  3.77142857e-01  8.00000000e-01  1.09362357e-04  1.09362356e-04  1.09362357e-04  1.09362357e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.68416008e-05 
 1.51360000e-10  2.08000000e-01  8.00000000e-01  1.08893378e-04  1.08893376e-04  1.08893377e-04  1.08893377e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.52603630e-05 
 1.54320000e-10  3.88571429e-02  8.00000000e-01  1.08435303e-04  1.08435300e-04  1.08435302e-04  1.08435303e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.97367180e-06 
 1.55000000e-10  0.00000000e+00  8.00000000e-01  1.08338838e-04  1.08338837e-04  1.08338838e-04  1.08338838e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.15239409e-07 
 1.55296000e-10  0.00000000e+00  8.00000000e-01  1.08298434e-04  1.08298433e-04  1.08298434e-04  1.08298433e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.00945189e-06 
 1.55888000e-10  0.00000000e+00  8.00000000e-01  1.08223846e-04  1.08223846e-04  1.08223846e-04  1.08223844e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.44214359e-06 
 1.57072000e-10  0.00000000e+00  8.00000000e-01  1.08094360e-04  1.08094361e-04  1.08094361e-04  1.08094360e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.14658598e-06 
 1.59440000e-10  0.00000000e+00  8.00000000e-01  1.07834504e-04  1.07834509e-04  1.07834508e-04  1.07834506e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.84636472e-05 
 1.62400000e-10  0.00000000e+00  8.00000000e-01  1.07334607e-04  1.07334609e-04  1.07334608e-04  1.07334607e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.32461088e-04 
 1.65360000e-10  0.00000000e+00  8.00000000e-01  1.06765751e-04  1.06765749e-04  1.06765749e-04  1.06765754e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.03896729e-05 
 1.68320000e-10  0.00000000e+00  8.00000000e-01  1.05846212e-04  1.05846212e-04  1.05846211e-04  1.05846213e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.22529484e-03 
 1.71280000e-10  0.00000000e+00  8.00000000e-01  1.05762362e-04  1.05762360e-04  1.05762361e-04  1.05762356e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.73689808e-03 
 1.74240000e-10  0.00000000e+00  8.00000000e-01  1.06821590e-04  1.06821588e-04  1.06821589e-04  1.06821589e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.68231803e-03 
 1.77200000e-10  0.00000000e+00  8.00000000e-01  1.11249762e-04  1.11249759e-04  1.11249762e-04  1.11249763e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.57664050e-04 
 1.80160000e-10  0.00000000e+00  8.00000000e-01  1.30170904e-04  1.30170906e-04  1.30170908e-04  1.30170906e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.89499081e-02 
 1.83120000e-10  0.00000000e+00  8.00000000e-01  1.43254517e-04  1.43254521e-04  1.43254519e-04  1.43254522e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.32545968e-01 
 1.86080000e-10  0.00000000e+00  8.00000000e-01  3.19199277e-05  3.19199280e-05  3.19199279e-05  3.19199261e-05  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.67355120e-01 
 1.89040000e-10  0.00000000e+00  8.00000000e-01 -7.63015663e-04 -7.63015662e-04 -7.63015664e-04 -7.63015665e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.16125119e-01 
 1.92000000e-10  0.00000000e+00  8.00000000e-01 -1.58959078e-03 -1.58959078e-03 -1.58959078e-03 -1.58959078e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.48637138e-01 
 1.94960000e-10  0.00000000e+00  8.00000000e-01  3.10556605e-04  3.10556602e-04  3.10556606e-04  3.10556607e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  6.53142008e-01 
 1.97920000e-10  0.00000000e+00  8.00000000e-01  7.27360600e-04  7.27360597e-04  7.27360600e-04  7.27360602e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.28736186e-01 
 2.00880000e-10  0.00000000e+00  8.00000000e-01 -1.46521479e-02 -1.46521479e-02 -1.46521479e-02 -1.46521479e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.70509071e-01 
 2.03840000e-10  0.00000000e+00  8.00000000e-01  4.77449609e-02  4.77449609e-02  4.77449609e-02  4.77449608e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.87207996e-01 
 2.06800000e-10  0.00000000e+00  8.00000000e-01  2.72853270e-01  2.72853270e-01  2.72853270e-01  2.72853270e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.94504035e-01 
 2.09760000e-10  0.00000000e+00  8.00000000e-01  5.39599721e-01  5.39599720e-01  5.39599720e-01  5.39599720e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.97255667e-01 
 2.12720000e-10  0.00000000e+00  8.00000000e-01  7.05423842e-01  7.05423842e-01  7.05423842e-01  7.05423842e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.98585650e-01 
 2.15680000e-10  0.00000000e+00  8.00000000e-01  7.73314854e-01  7.73314854e-01  7.73314854e-01  7.73314854e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99309101e-01 
 2.18640000e-10  0.00000000e+00  8.00000000e-01  7.94019195e-01  7.94019195e-01  7.94019195e-01  7.94019195e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99517252e-01 
 2.21600000e-10  0.00000000e+00  8.00000000e-01  7.97932136e-01  7.97932136e-01  7.97932136e-01  7.97932136e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99648811e-01 
 2.24560000e-10  0.00000000e+00  8.00000000e-01  7.99674363e-01  7.99674363e-01  7.99674363e-01  7.99674363e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99769409e-01 
 2.27520000e-10  0.00000000e+00  8.00000000e-01  7.99733635e-01  7.99733635e-01  7.99733635e-01  7.99733634e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99820779e-01 
 2.30480000e-10  0.00000000e+00  8.00000000e-01  7.99971705e-01  7.99971705e-01  7.99971705e-01  7.99971705e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99880357e-01 
 2.33440000e-10  0.00000000e+00  8.00000000e-01  7.99910741e-01  7.99910741e-01  7.99910741e-01  7.99910741e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99905292e-01 
 2.36400000e-10  0.00000000e+00  8.00000000e-01  7.99963684e-01  7.99963684e-01  7.99963684e-01  7.99963684e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99925818e-01 
 2.39360000e-10  0.00000000e+00  8.00000000e-01  7.99938200e-01  7.99938200e-01  7.99938200e-01  7.99938200e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99931900e-01 
 2.42320000e-10  0.00000000e+00  8.00000000e-01  7.99953976e-01  7.99953976e-01  7.99953976e-01  7.99953977e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99938508e-01 
 2.45280000e-10  0.00000000e+00  8.00000000e-01  7.99944835e-01  7.99944835e-01  7.99944835e-01  7.99944835e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99939268e-01 
 2.48240000e-10  0.00000000e+00  8.00000000e-01  7.99950210e-01  7.99950210e-01  7.99950210e-01  7.99950210e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99940149e-01 
 2.51200000e-10  0.00000000e+00  8.00000000e-01  7.99946790e-01  7.99946790e-01  7.99946790e-01  7.99946790e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99939140e-01 
 2.54160000e-10  0.00000000e+00  8.00000000e-01  7.99948969e-01  7.99948969e-01  7.99948969e-01  7.99948969e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99939761e-01 
 2.57120000e-10  0.00000000e+00  8.00000000e-01  7.99947545e-01  7.99947545e-01  7.99947545e-01  7.99947545e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99939499e-01 
 2.60080000e-10  0.00000000e+00  8.00000000e-01  7.99948473e-01  7.99948473e-01  7.99948473e-01  7.99948473e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99940492e-01 
 2.63040000e-10  0.00000000e+00  8.00000000e-01  7.99947863e-01  7.99947863e-01  7.99947863e-01  7.99947863e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99940737e-01 
 2.66000000e-10  0.00000000e+00  8.00000000e-01  7.99948249e-01  7.99948249e-01  7.99948249e-01  7.99948249e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99941817e-01 
 2.68960000e-10  0.00000000e+00  8.00000000e-01  7.99948008e-01  7.99948008e-01  7.99948008e-01  7.99948008e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99941875e-01 
 2.71920000e-10  0.00000000e+00  8.00000000e-01  7.99948139e-01  7.99948139e-01  7.99948139e-01  7.99948140e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99942684e-01 
 2.74880000e-10  0.00000000e+00  8.00000000e-01  7.99948077e-01  7.99948077e-01  7.99948077e-01  7.99948077e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99942521e-01 
 2.77840000e-10  0.00000000e+00  8.00000000e-01  7.99948082e-01  7.99948082e-01  7.99948082e-01  7.99948082e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99943146e-01 
 2.80800000e-10  0.00000000e+00  8.00000000e-01  7.99948109e-01  7.99948109e-01  7.99948109e-01  7.99948109e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99942864e-01 
 2.83760000e-10  0.00000000e+00  8.00000000e-01  7.99948050e-01  7.99948050e-01  7.99948050e-01  7.99948050e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99943399e-01 
 2.86720000e-10  0.00000000e+00  8.00000000e-01  7.99948124e-01  7.99948124e-01  7.99948124e-01  7.99948124e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99943063e-01 
 2.89000000e-10  0.00000000e+00  8.00000000e-01  7.99948031e-01  7.99948031e-01  7.99948031e-01  7.99948031e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99943539e-01 
 2.89296000e-10  1.69142857e-02  8.00000000e-01  7.99948086e-01  7.99948086e-01  7.99948086e-01  7.99948086e-01  1.69142857e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99943533e-01 
 2.89888000e-10  5.07428571e-02  8.00000000e-01  7.99948079e-01  7.99948079e-01  7.99948079e-01  7.99948079e-01  5.07428571e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99943683e-01 
 2.91072000e-10  1.18400000e-01  8.00000000e-01  7.99948078e-01  7.99948078e-01  7.99948078e-01  7.99948078e-01  1.18400000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99943426e-01 
 2.93440000e-10  2.53714286e-01  8.00000000e-01  7.99948076e-01  7.99948076e-01  7.99948076e-01  7.99948076e-01  2.53714286e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99943045e-01 
 2.96400000e-10  4.22857143e-01  8.00000000e-01  7.99948074e-01  7.99948074e-01  7.99948074e-01  7.99948074e-01  4.22857143e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99941451e-01 
 2.99360000e-10  5.92000000e-01  8.00000000e-01  7.99948075e-01  7.99948075e-01  7.99948075e-01  7.99948075e-01  5.92000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99949198e-01 
 3.02320000e-10  7.61142857e-01  8.00000000e-01  7.99948070e-01  7.99948070e-01  7.99948070e-01  7.99948070e-01  7.61142857e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99968620e-01 
 3.03000000e-10  8.00000000e-01  8.00000000e-01  7.99947996e-01  7.99947996e-01  7.99947996e-01  7.99947996e-01  8.00000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99927615e-01 
 3.03296000e-10  8.00000000e-01  8.00000000e-01  7.99947947e-01  7.99947947e-01  7.99947947e-01  7.99947947e-01  8.00000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99874843e-01 
 3.03888000e-10  8.00000000e-01  8.00000000e-01  7.99947888e-01  7.99947888e-01  7.99947888e-01  7.99947888e-01  8.00000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99747829e-01 
 3.05072000e-10  8.00000000e-01  8.00000000e-01  7.99947998e-01  7.99947998e-01  7.99947998e-01  7.99947998e-01  8.00000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99478081e-01 
