 time            v(Clk)          v(Wr)           v(R0)           v(R1)           v(R2)           v(R3)           v(A0)           v(A1)           v(A2)           v(A3)           v(Xmain@0.net@117)
 3.13600000e-11  8.00000000e-01  8.00000000e-01  1.60386128e-03  1.60386128e-03  1.60386128e-03  1.60386128e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50687143e-03 
 3.48600000e-11  8.00000000e-01  8.00000000e-01  6.23976739e-04  6.23976739e-04  6.23976741e-04  6.23976738e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.94364592e-04 
 3.83600000e-11  8.00000000e-01  8.00000000e-01  4.68198529e-04  4.68198528e-04  4.68198531e-04  4.68198529e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.54163998e-04 
 4.18600000e-11  8.00000000e-01  8.00000000e-01  2.81341627e-04  2.81341626e-04  2.81341625e-04  2.81341624e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  6.37124895e-04 
 4.53600000e-11  8.00000000e-01  8.00000000e-01  2.88760171e-04  2.88760172e-04  2.88760171e-04  2.88760171e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.73350248e-04 
 4.88600000e-11  8.00000000e-01  8.00000000e-01  2.08219905e-04  2.08219908e-04  2.08219905e-04  2.08219910e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.32727601e-04 
 5.23600000e-11  8.00000000e-01  8.00000000e-01  2.25703787e-04  2.25703786e-04  2.25703786e-04  2.25703788e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.32452334e-04 
 5.58600000e-11  8.00000000e-01  8.00000000e-01  1.84615791e-04  1.84615788e-04  1.84615789e-04  1.84615785e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.71154598e-04 
 5.93600000e-11  8.00000000e-01  8.00000000e-01  2.08549997e-04  2.08549998e-04  2.08549997e-04  2.08549998e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.23692048e-04 
 6.28600000e-11  8.00000000e-01  8.00000000e-01  1.83961591e-04  1.83961593e-04  1.83961593e-04  1.83961597e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.49109377e-05 
 6.63600000e-11  8.00000000e-01  8.00000000e-01  1.81903122e-04  1.81903118e-04  1.81903122e-04  1.81903120e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.85597834e-05 
 6.98600000e-11  8.00000000e-01  8.00000000e-01  1.56577284e-04  1.56577283e-04  1.56577287e-04  1.56577283e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  6.78915274e-05 
 7.33600000e-11  8.00000000e-01  8.00000000e-01  1.54339296e-04  1.54339298e-04  1.54339295e-04  1.54339295e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.92911099e-05 
 7.68600000e-11  8.00000000e-01  8.00000000e-01  1.40242336e-04  1.40242337e-04  1.40242334e-04  1.40242335e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.38681679e-05 
 8.03600000e-11  8.00000000e-01  8.00000000e-01  1.39697287e-04  1.39697286e-04  1.39697288e-04  1.39697289e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.92648749e-05 
 8.38600000e-11  8.00000000e-01  8.00000000e-01  1.31462725e-04  1.31462724e-04  1.31462724e-04  1.31462727e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.64903824e-05 
 8.73600000e-11  8.00000000e-01  8.00000000e-01  1.31094824e-04  1.31094824e-04  1.31094823e-04  1.31094821e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.39656940e-05 
 9.08600000e-11  8.00000000e-01  8.00000000e-01  1.25911967e-04  1.25911967e-04  1.25911968e-04  1.25911964e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.25955003e-05 
 9.43600000e-11  8.00000000e-01  8.00000000e-01  1.25401700e-04  1.25401703e-04  1.25401703e-04  1.25401704e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.11157181e-05 
 9.78600000e-11  8.00000000e-01  8.00000000e-01  1.21945788e-04  1.21945791e-04  1.21945788e-04  1.21945792e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.04628222e-05 
 1.01360000e-10  8.00000000e-01  8.00000000e-01  1.21305994e-04  1.21305995e-04  1.21305993e-04  1.21305992e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.95050368e-05 
 1.04860000e-10  8.00000000e-01  8.00000000e-01  1.18888135e-04  1.18888131e-04  1.18888133e-04  1.18888135e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.92154096e-05 
 1.08360000e-10  8.00000000e-01  8.00000000e-01  1.18186070e-04  1.18186071e-04  1.18186069e-04  1.18186073e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.85309994e-05 
 1.11860000e-10  8.00000000e-01  8.00000000e-01  1.16420407e-04  1.16420408e-04  1.16420408e-04  1.16420407e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.84221962e-05 
 1.15360000e-10  8.00000000e-01  8.00000000e-01  1.15711189e-04  1.15711188e-04  1.15711191e-04  1.15711189e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.78658350e-05 
 1.18860000e-10  8.00000000e-01  8.00000000e-01  1.14372480e-04  1.14372476e-04  1.14372480e-04  1.14372481e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.78584684e-05 
 1.22360000e-10  8.00000000e-01  8.00000000e-01  1.13690090e-04  1.13690088e-04  1.13690088e-04  1.13690089e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.73799816e-05 
 1.25860000e-10  8.00000000e-01  8.00000000e-01  1.12638933e-04  1.12638936e-04  1.12638933e-04  1.12638928e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.74325380e-05 
 1.29360000e-10  8.00000000e-01  8.00000000e-01  1.12001511e-04  1.12001511e-04  1.12001509e-04  1.12001515e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.69910994e-05 
 1.32860000e-10  8.00000000e-01  8.00000000e-01  1.11150831e-04  1.11150828e-04  1.11150829e-04  1.11150837e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.70708133e-05 
 1.36360000e-10  8.00000000e-01  8.00000000e-01  1.10565556e-04  1.10565557e-04  1.10565557e-04  1.10565547e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.66589050e-05 
 1.39860000e-10  8.00000000e-01  8.00000000e-01  1.09859095e-04  1.09859099e-04  1.09859098e-04  1.09859096e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.67598913e-05 
 1.43360000e-10  8.00000000e-01  8.00000000e-01  1.09326791e-04  1.09326789e-04  1.09326791e-04  1.09326796e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.63670459e-05 
 1.46860000e-10  8.00000000e-01  8.00000000e-01  1.08727366e-04  1.08727363e-04  1.08727364e-04  1.08727360e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.64831188e-05 
 1.50360000e-10  8.00000000e-01  8.00000000e-01  1.08245526e-04  1.08245525e-04  1.08245527e-04  1.08245523e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.61043289e-05 
 1.53860000e-10  8.00000000e-01  8.00000000e-01  1.07727859e-04  1.07727863e-04  1.07727863e-04  1.07727858e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.62317566e-05 
 1.57360000e-10  8.00000000e-01  8.00000000e-01  1.07292402e-04  1.07292405e-04  1.07292403e-04  1.07292407e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.58639909e-05 
 1.60860000e-10  8.00000000e-01  8.00000000e-01  1.06838902e-04  1.06838901e-04  1.06838901e-04  1.06838906e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.60004243e-05 
 1.64360000e-10  8.00000000e-01  8.00000000e-01  1.06445224e-04  1.06445225e-04  1.06445223e-04  1.06445222e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.56418213e-05 
 1.66500000e-10  8.00000000e-01  8.00000000e-01  1.06192339e-04  1.06192338e-04  1.06192337e-04  1.06192338e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.58261167e-05 
 1.66850000e-10  7.83529412e-01  8.00000000e-01  1.06158075e-04  1.06158074e-04  1.06158073e-04  1.06158074e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.55799700e-05 
 1.67550000e-10  7.50588235e-01  8.00000000e-01  1.06083678e-04  1.06083678e-04  1.06083676e-04  1.06083677e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.55934632e-05 
 1.68950000e-10  6.84705882e-01  8.00000000e-01  1.05933308e-04  1.05933310e-04  1.05933309e-04  1.05933307e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.57648021e-05 
 1.71750000e-10  5.52941176e-01  8.00000000e-01  1.05641530e-04  1.05641530e-04  1.05641533e-04  1.05641533e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.55628326e-05 
 1.75250000e-10  3.88235294e-01  8.00000000e-01  1.05294466e-04  1.05294464e-04  1.05294462e-04  1.05294462e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.58852597e-05 
 1.78750000e-10  2.23529412e-01  8.00000000e-01  1.04962060e-04  1.04962059e-04  1.04962060e-04  1.04962057e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.39038565e-05 
 1.82250000e-10  5.88235294e-02  8.00000000e-01  1.04634627e-04  1.04634627e-04  1.04634628e-04  1.04634631e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  6.90486700e-06 
 1.83500000e-10  2.22044605e-16  8.00000000e-01  1.04535873e-04  1.04535874e-04  1.04535874e-04  1.04535875e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.09715538e-06 
 1.83850000e-10  0.00000000e+00  8.00000000e-01  1.04510337e-04  1.04510337e-04  1.04510337e-04  1.04510337e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.15035841e-06 
 1.84550000e-10  0.00000000e+00  8.00000000e-01  1.04469633e-04  1.04469634e-04  1.04469632e-04  1.04469630e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.31457892e-06 
 1.85950000e-10  0.00000000e+00  8.00000000e-01  1.04413108e-04  1.04413109e-04  1.04413108e-04  1.04413106e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.89118106e-05 
 1.88750000e-10  0.00000000e+00  8.00000000e-01  1.04156354e-04  1.04156353e-04  1.04156354e-04  1.04156357e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.86338407e-04 
 1.92250000e-10  0.00000000e+00  8.00000000e-01  1.03684695e-04  1.03684697e-04  1.03684695e-04  1.03684694e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.95077531e-04 
 1.95750000e-10  0.00000000e+00  8.00000000e-01  1.02848099e-04  1.02848099e-04  1.02848100e-04  1.02848097e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.08968651e-03 
 1.99250000e-10  0.00000000e+00  8.00000000e-01  1.02810546e-04  1.02810546e-04  1.02810548e-04  1.02810549e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.95119257e-03 
 2.02750000e-10  0.00000000e+00  8.00000000e-01  1.04403641e-04  1.04403641e-04  1.04403640e-04  1.04403643e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.47289339e-03 
 2.06250000e-10  0.00000000e+00  8.00000000e-01  1.14663972e-04  1.14663971e-04  1.14663971e-04  1.14663971e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.28273504e-02 
 2.09750000e-10  0.00000000e+00  8.00000000e-01  1.40234164e-04  1.40234165e-04  1.40234165e-04  1.40234165e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.36617336e-02 
 2.13250000e-10  0.00000000e+00  8.00000000e-01  7.73755169e-05  7.73755169e-05  7.73755168e-05  7.73755161e-05  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.42243707e-01 
 2.16750000e-10  0.00000000e+00  8.00000000e-01 -7.57429039e-04 -7.57429041e-04 -7.57429038e-04 -7.57429040e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.16793665e-01 
 2.20250000e-10  0.00000000e+00  8.00000000e-01 -1.44137152e-03 -1.44137152e-03 -1.44137152e-03 -1.44137152e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.70454046e-01 
 2.23750000e-10  0.00000000e+00  8.00000000e-01  1.36153061e-03  1.36153061e-03  1.36153061e-03  1.36153061e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  6.84904408e-01 
 2.27250000e-10  0.00000000e+00  8.00000000e-01 -1.27317069e-04 -1.27317072e-04 -1.27317074e-04 -1.27317076e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.55381362e-01 
 2.30750000e-10  0.00000000e+00  8.00000000e-01 -1.10348610e-02 -1.10348610e-02 -1.10348610e-02 -1.10348610e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.85054647e-01 
 2.34250000e-10  0.00000000e+00  8.00000000e-01 -2.25813066e-03 -2.25813062e-03 -2.25813061e-03 -2.25813063e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.94111871e-01 
 2.37750000e-10  0.00000000e+00  8.00000000e-01  5.04294100e-02  5.04294101e-02  5.04294102e-02  5.04294101e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.97797415e-01 
 2.41250000e-10  0.00000000e+00  8.00000000e-01  1.50125633e-01  1.50125633e-01  1.50125633e-01  1.50125633e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.98866060e-01 
 2.44750000e-10  0.00000000e+00  8.00000000e-01  2.77397036e-01  2.77397036e-01  2.77397036e-01  2.77397036e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99408629e-01 
 2.48250000e-10  0.00000000e+00  8.00000000e-01  4.01286978e-01  4.01286979e-01  4.01286979e-01  4.01286978e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99583125e-01 
 2.51750000e-10  0.00000000e+00  8.00000000e-01  5.07790782e-01  5.07790782e-01  5.07790783e-01  5.07790782e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99695347e-01 
 2.55250000e-10  0.00000000e+00  8.00000000e-01  5.99542288e-01  5.99542289e-01  5.99542289e-01  5.99542289e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99823763e-01 
 2.58750000e-10  0.00000000e+00  8.00000000e-01  6.79695487e-01  6.79695488e-01  6.79695488e-01  6.79695488e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99948064e-01 
 2.62250000e-10  0.00000000e+00  8.00000000e-01  7.35392155e-01  7.35392155e-01  7.35392155e-01  7.35392155e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99921384e-01 
 2.65750000e-10  0.00000000e+00  8.00000000e-01  7.65704615e-01  7.65704615e-01  7.65704615e-01  7.65704615e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99932358e-01 
 2.69250000e-10  0.00000000e+00  8.00000000e-01  7.81327917e-01  7.81327918e-01  7.81327918e-01  7.81327918e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99946250e-01 
 2.72750000e-10  0.00000000e+00  8.00000000e-01  7.88558018e-01  7.88558018e-01  7.88558018e-01  7.88558018e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99935287e-01 
 2.76250000e-10  0.00000000e+00  8.00000000e-01  7.92222695e-01  7.92222695e-01  7.92222695e-01  7.92222695e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99938919e-01 
 2.79750000e-10  0.00000000e+00  8.00000000e-01  7.94014984e-01  7.94014984e-01  7.94014984e-01  7.94014984e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99934319e-01 
 2.83250000e-10  0.00000000e+00  8.00000000e-01  7.95060562e-01  7.95060562e-01  7.95060562e-01  7.95060562e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99939009e-01 
 2.86750000e-10  0.00000000e+00  8.00000000e-01  7.95659382e-01  7.95659382e-01  7.95659382e-01  7.95659382e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99942505e-01 
 2.90250000e-10  0.00000000e+00  8.00000000e-01  7.96068673e-01  7.96068673e-01  7.96068673e-01  7.96068673e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99948605e-01 
 2.93750000e-10  0.00000000e+00  8.00000000e-01  7.96344285e-01  7.96344285e-01  7.96344285e-01  7.96344285e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99954134e-01 
 2.97250000e-10  0.00000000e+00  8.00000000e-01  7.96554678e-01  7.96554678e-01  7.96554678e-01  7.96554678e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99951903e-01 
 3.00750000e-10  0.00000000e+00  8.00000000e-01  7.96715232e-01  7.96715232e-01  7.96715232e-01  7.96715232e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99942097e-01 
 3.04250000e-10  0.00000000e+00  8.00000000e-01  7.96847612e-01  7.96847612e-01  7.96847612e-01  7.96847612e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99932125e-01 
 3.07750000e-10  0.00000000e+00  8.00000000e-01  7.96957880e-01  7.96957880e-01  7.96957880e-01  7.96957880e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99933230e-01 
 3.11250000e-10  0.00000000e+00  8.00000000e-01  7.97053999e-01  7.97053999e-01  7.97053999e-01  7.97053999e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99934306e-01 
 3.14750000e-10  0.00000000e+00  8.00000000e-01  7.97138911e-01  7.97138911e-01  7.97138911e-01  7.97138911e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99944825e-01 
 3.18250000e-10  0.00000000e+00  8.00000000e-01  7.97215764e-01  7.97215764e-01  7.97215764e-01  7.97215764e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99949155e-01 
 3.21750000e-10  0.00000000e+00  8.00000000e-01  7.97286098e-01  7.97286098e-01  7.97286098e-01  7.97286098e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99944056e-01 
 3.25250000e-10  0.00000000e+00  8.00000000e-01  7.97351247e-01  7.97351247e-01  7.97351247e-01  7.97351247e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99942367e-01 
 3.28750000e-10  0.00000000e+00  8.00000000e-01  7.97411961e-01  7.97411961e-01  7.97411961e-01  7.97411961e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99943315e-01 
 3.32250000e-10  0.00000000e+00  8.00000000e-01  7.97468847e-01  7.97468847e-01  7.97468847e-01  7.97468847e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99943284e-01 
 3.35750000e-10  0.00000000e+00  8.00000000e-01  7.97522410e-01  7.97522410e-01  7.97522410e-01  7.97522410e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99944283e-01 
 3.39250000e-10  0.00000000e+00  8.00000000e-01  7.97572983e-01  7.97572983e-01  7.97572983e-01  7.97572983e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99943621e-01 
 3.41500000e-10  1.21644208e-15  8.00000000e-01  7.97604087e-01  7.97604087e-01  7.97604087e-01  7.97604087e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99944352e-01 
 3.41850000e-10  1.64705882e-02  8.00000000e-01  7.97608808e-01  7.97608808e-01  7.97608808e-01  7.97608808e-01  1.64705882e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99944148e-01 
 3.42550000e-10  4.94117647e-02  8.00000000e-01  7.97618217e-01  7.97618217e-01  7.97618217e-01  7.97618217e-01  4.94117647e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99944209e-01 
 3.43950000e-10  1.15294118e-01  8.00000000e-01  7.97636745e-01  7.97636745e-01  7.97636745e-01  7.97636745e-01  1.15294118e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99943908e-01 
 3.46750000e-10  2.47058824e-01  8.00000000e-01  7.97672689e-01  7.97672689e-01  7.97672689e-01  7.97672689e-01  2.47058824e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99943577e-01 
 3.50250000e-10  4.11764706e-01  8.00000000e-01  7.97715644e-01  7.97715644e-01  7.97715644e-01  7.97715644e-01  4.11764706e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99942265e-01 
 3.53750000e-10  5.76470588e-01  8.00000000e-01  7.97756554e-01  7.97756554e-01  7.97756554e-01  7.97756554e-01  5.76470588e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99952627e-01 
 3.57250000e-10  7.41176471e-01  8.00000000e-01  7.97795537e-01  7.97795537e-01  7.97795537e-01  7.97795537e-01  7.41176471e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99914994e-01 
 3.58500000e-10  8.00000000e-01  8.00000000e-01  7.97808893e-01  7.97808893e-01  7.97808893e-01  7.97808893e-01  8.00000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99744524e-01 
 3.58850000e-10  8.00000000e-01  8.00000000e-01  7.97812610e-01  7.97812610e-01  7.97812610e-01  7.97812610e-01  8.00000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99660085e-01 
 3.59550000e-10  8.00000000e-01  8.00000000e-01  7.97820100e-01  7.97820100e-01  7.97820100e-01  7.97820100e-01  8.00000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99513749e-01 
 3.60950000e-10  8.00000000e-01  8.00000000e-01  7.97835537e-01  7.97835537e-01  7.97835537e-01  7.97835537e-01  8.00000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99975019e-01 
