 time            v(Clk)          v(Wr)           v(R0)           v(R1)           v(R2)           v(R3)           v(A0)           v(A1)           v(A2)           v(A3)           v(Xmain@0.net@117)
 5.86880000e-11  8.00000000e-01  8.00000000e-01  1.97169381e-04  1.97169379e-04  1.97169379e-04  1.97169376e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.32792772e-04 
 6.14880000e-11  8.00000000e-01  8.00000000e-01  1.98987856e-04  1.98987855e-04  1.98987856e-04  1.98987854e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.05183037e-04 
 6.42880000e-11  8.00000000e-01  8.00000000e-01  1.83915770e-04  1.83915769e-04  1.83915771e-04  1.83915769e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  8.81797881e-05 
 6.70880000e-11  8.00000000e-01  8.00000000e-01  1.74086569e-04  1.74086570e-04  1.74086569e-04  1.74086568e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.68342145e-05 
 6.98880000e-11  8.00000000e-01  8.00000000e-01  1.60844781e-04  1.60844783e-04  1.60844781e-04  1.60844784e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  6.76734147e-05 
 7.26880000e-11  8.00000000e-01  8.00000000e-01  1.53700786e-04  1.53700784e-04  1.53700784e-04  1.53700788e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  6.14062050e-05 
 7.54880000e-11  8.00000000e-01  8.00000000e-01  1.45834524e-04  1.45834524e-04  1.45834524e-04  1.45834525e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.58011294e-05 
 7.82880000e-11  8.00000000e-01  8.00000000e-01  1.41422100e-04  1.41422104e-04  1.41422103e-04  1.41422101e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.21891812e-05 
 8.10880000e-11  8.00000000e-01  8.00000000e-01  1.36623097e-04  1.36623097e-04  1.36623094e-04  1.36623096e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.86632475e-05 
 8.38880000e-11  8.00000000e-01  8.00000000e-01  1.33657382e-04  1.33657380e-04  1.33657380e-04  1.33657381e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.66599893e-05 
 8.66880000e-11  8.00000000e-01  8.00000000e-01  1.30494956e-04  1.30494954e-04  1.30494957e-04  1.30494958e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.43757759e-05 
 8.94880000e-11  8.00000000e-01  8.00000000e-01  1.28321449e-04  1.28321447e-04  1.28321449e-04  1.28321451e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.33263750e-05 
 9.22880000e-11  8.00000000e-01  8.00000000e-01  1.26070281e-04  1.26070283e-04  1.26070281e-04  1.26070282e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.17730920e-05 
 9.50880000e-11  8.00000000e-01  8.00000000e-01  1.24376753e-04  1.24376753e-04  1.24376752e-04  1.24376749e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.12783622e-05 
 9.78880000e-11  8.00000000e-01  8.00000000e-01  1.22675165e-04  1.22675164e-04  1.22675163e-04  1.22675160e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.01488960e-05 
 1.00688000e-10  8.00000000e-01  8.00000000e-01  1.21302471e-04  1.21302473e-04  1.21302472e-04  1.21302468e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.99744852e-05 
 1.03488000e-10  8.00000000e-01  8.00000000e-01  1.19956265e-04  1.19956265e-04  1.19956266e-04  1.19956267e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.90908667e-05 
 1.06288000e-10  8.00000000e-01  8.00000000e-01  1.18814017e-04  1.18814016e-04  1.18814018e-04  1.18814019e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.91069239e-05 
 1.09088000e-10  8.00000000e-01  8.00000000e-01  1.17712085e-04  1.17712085e-04  1.17712087e-04  1.17712085e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.83716504e-05 
 1.11888000e-10  8.00000000e-01  8.00000000e-01  1.16742538e-04  1.16742539e-04  1.16742538e-04  1.16742539e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.84892191e-05 
 1.14688000e-10  8.00000000e-01  8.00000000e-01  1.15817743e-04  1.15817743e-04  1.15817742e-04  1.15817745e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.78368116e-05 
 1.17488000e-10  8.00000000e-01  8.00000000e-01  1.14983888e-04  1.14983889e-04  1.14983887e-04  1.14983891e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.80207628e-05 
 1.20288000e-10  8.00000000e-01  8.00000000e-01  1.14192545e-04  1.14192546e-04  1.14192544e-04  1.14192542e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.74216603e-05 
 1.23088000e-10  8.00000000e-01  8.00000000e-01  1.13466804e-04  1.13466803e-04  1.13466804e-04  1.13466805e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.76518079e-05 
 1.25888000e-10  8.00000000e-01  8.00000000e-01  1.12779639e-04  1.12779637e-04  1.12779639e-04  1.12779643e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.70891804e-05 
 1.28688000e-10  8.00000000e-01  8.00000000e-01  1.12141927e-04  1.12141926e-04  1.12141929e-04  1.12141925e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.73379735e-05 
 1.31488000e-10  8.00000000e-01  8.00000000e-01  1.11538293e-04  1.11538295e-04  1.11538294e-04  1.11538291e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.67956703e-05 
 1.33000000e-10  8.00000000e-01  8.00000000e-01  1.11229636e-04  1.11229637e-04  1.11229635e-04  1.11229635e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.71228827e-05 
 1.33280000e-10  7.84000000e-01  8.00000000e-01  1.11172954e-04  1.11172955e-04  1.11172954e-04  1.11172953e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.67743066e-05 
 1.33840000e-10  7.52000000e-01  8.00000000e-01  1.11061354e-04  1.11061354e-04  1.11061353e-04  1.11061351e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.67445445e-05 
 1.34960000e-10  6.88000000e-01  8.00000000e-01  1.10842701e-04  1.10842698e-04  1.10842696e-04  1.10842697e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.69641090e-05 
 1.37200000e-10  5.60000000e-01  8.00000000e-01  1.10417774e-04  1.10417774e-04  1.10417773e-04  1.10417774e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.68128671e-05 
 1.40000000e-10  4.00000000e-01  8.00000000e-01  1.09914520e-04  1.09914521e-04  1.09914520e-04  1.09914521e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.70860337e-05 
 1.42800000e-10  2.40000000e-01  8.00000000e-01  1.09436494e-04  1.09436495e-04  1.09436495e-04  1.09436495e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.65961590e-05 
 1.45600000e-10  8.00000000e-02  8.00000000e-01  1.08970738e-04  1.08970741e-04  1.08970741e-04  1.08970742e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.77323094e-05 
 1.47000000e-10  0.00000000e+00  8.00000000e-01  1.08753724e-04  1.08753726e-04  1.08753726e-04  1.08753727e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.09830277e-07 
 1.47280000e-10  0.00000000e+00  8.00000000e-01  1.08713585e-04  1.08713586e-04  1.08713587e-04  1.08713587e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.26543572e-06 
 1.47840000e-10  0.00000000e+00  8.00000000e-01  1.08638302e-04  1.08638302e-04  1.08638303e-04  1.08638301e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.92090742e-06 
 1.48960000e-10  0.00000000e+00  8.00000000e-01  1.08503441e-04  1.08503441e-04  1.08503441e-04  1.08503438e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.80920096e-06 
 1.51200000e-10  0.00000000e+00  8.00000000e-01  1.08242769e-04  1.08242770e-04  1.08242768e-04  1.08242769e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  8.88643680e-05 
 1.54000000e-10  0.00000000e+00  8.00000000e-01  1.07757199e-04  1.07757199e-04  1.07757199e-04  1.07757201e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.23938867e-04 
 1.56800000e-10  0.00000000e+00  8.00000000e-01  1.07213232e-04  1.07213231e-04  1.07213230e-04  1.07213232e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.62470148e-04 
 1.59600000e-10  0.00000000e+00  8.00000000e-01  1.06374814e-04  1.06374811e-04  1.06374809e-04  1.06374810e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.93278736e-04 
 1.62400000e-10  0.00000000e+00  8.00000000e-01  1.05943714e-04  1.05943712e-04  1.05943712e-04  1.05943709e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.00617808e-03 
 1.65200000e-10  0.00000000e+00  8.00000000e-01  1.06713729e-04  1.06713728e-04  1.06713729e-04  1.06713728e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.29306636e-03 
 1.68000000e-10  0.00000000e+00  8.00000000e-01  1.08759766e-04  1.08759767e-04  1.08759770e-04  1.08759766e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.37166973e-03 
 1.70800000e-10  0.00000000e+00  8.00000000e-01  1.20399107e-04  1.20399112e-04  1.20399112e-04  1.20399109e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.52861005e-02 
 1.73600000e-10  0.00000000e+00  8.00000000e-01  1.41546743e-04  1.41546744e-04  1.41546745e-04  1.41546743e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.95491638e-02 
 1.76400000e-10  0.00000000e+00  8.00000000e-01  1.25739484e-04  1.25739484e-04  1.25739485e-04  1.25739484e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.90570597e-01 
 1.79200000e-10  0.00000000e+00  8.00000000e-01 -1.74210057e-04 -1.74210058e-04 -1.74210058e-04 -1.74210057e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.27052115e-01 
 1.82000000e-10  0.00000000e+00  8.00000000e-01 -1.17048052e-03 -1.17048052e-03 -1.17048052e-03 -1.17048052e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.65450007e-01 
 1.84800000e-10  0.00000000e+00  8.00000000e-01 -1.34655061e-03 -1.34655062e-03 -1.34655062e-03 -1.34655061e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.82205498e-01 
 1.87600000e-10  0.00000000e+00  8.00000000e-01  1.18573471e-03  1.18573471e-03  1.18573471e-03  1.18573471e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  6.74625711e-01 
 1.90400000e-10  0.00000000e+00  8.00000000e-01  1.73612665e-03  1.73612665e-03  1.73612665e-03  1.73612665e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.38950944e-01 
 1.93200000e-10  0.00000000e+00  8.00000000e-01 -7.71053398e-03 -7.71053399e-03 -7.71053399e-03 -7.71053399e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.73504368e-01 
 1.96000000e-10  0.00000000e+00  8.00000000e-01 -1.20789655e-02 -1.20789655e-02 -1.20789655e-02 -1.20789655e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.87908483e-01 
 1.98800000e-10  0.00000000e+00  8.00000000e-01  3.74916596e-03  3.74916601e-03  3.74916601e-03  3.74916598e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.94511827e-01 
 2.01600000e-10  0.00000000e+00  8.00000000e-01  4.90181410e-02  4.90181412e-02  4.90181412e-02  4.90181411e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.97268921e-01 
 2.04400000e-10  0.00000000e+00  8.00000000e-01  1.29180145e-01  1.29180145e-01  1.29180145e-01  1.29180145e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.98550309e-01 
 2.07200000e-10  0.00000000e+00  8.00000000e-01  2.28888109e-01  2.28888109e-01  2.28888109e-01  2.28888109e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99140251e-01 
 2.10000000e-10  0.00000000e+00  8.00000000e-01  3.33588320e-01  3.33588320e-01  3.33588320e-01  3.33588320e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99438708e-01 
 2.12800000e-10  0.00000000e+00  8.00000000e-01  4.31305922e-01  4.31305923e-01  4.31305923e-01  4.31305923e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99577061e-01 
 2.15600000e-10  0.00000000e+00  8.00000000e-01  5.15559735e-01  5.15559736e-01  5.15559735e-01  5.15559735e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99671937e-01 
 2.18400000e-10  0.00000000e+00  8.00000000e-01  5.91227393e-01  5.91227394e-01  5.91227394e-01  5.91227394e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99790804e-01 
 2.21200000e-10  0.00000000e+00  8.00000000e-01  6.60664558e-01  6.60664559e-01  6.60664558e-01  6.60664558e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99923716e-01 
 2.24000000e-10  0.00000000e+00  8.00000000e-01  7.14797732e-01  7.14797733e-01  7.14797733e-01  7.14797732e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99914725e-01 
 2.26800000e-10  0.00000000e+00  8.00000000e-01  7.49458272e-01  7.49458272e-01  7.49458272e-01  7.49458272e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99916570e-01 
 2.29600000e-10  0.00000000e+00  8.00000000e-01  7.70312169e-01  7.70312169e-01  7.70312169e-01  7.70312169e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99939262e-01 
 2.32400000e-10  0.00000000e+00  8.00000000e-01  7.81854627e-01  7.81854627e-01  7.81854627e-01  7.81854627e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99937863e-01 
 2.35200000e-10  0.00000000e+00  8.00000000e-01  7.88234087e-01  7.88234087e-01  7.88234087e-01  7.88234087e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99940505e-01 
 2.38000000e-10  0.00000000e+00  8.00000000e-01  7.91723861e-01  7.91723861e-01  7.91723861e-01  7.91723861e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99937706e-01 
 2.40800000e-10  0.00000000e+00  8.00000000e-01  7.93715188e-01  7.93715188e-01  7.93715188e-01  7.93715188e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99935679e-01 
 2.43600000e-10  0.00000000e+00  8.00000000e-01  7.94884693e-01  7.94884693e-01  7.94884693e-01  7.94884692e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99935960e-01 
 2.46400000e-10  0.00000000e+00  8.00000000e-01  7.95615081e-01  7.95615081e-01  7.95615081e-01  7.95615081e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99936952e-01 
 2.49200000e-10  0.00000000e+00  8.00000000e-01  7.96092277e-01  7.96092277e-01  7.96092277e-01  7.96092277e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99940878e-01 
 2.52000000e-10  0.00000000e+00  8.00000000e-01  7.96422672e-01  7.96422672e-01  7.96422672e-01  7.96422672e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99944504e-01 
 2.54800000e-10  0.00000000e+00  8.00000000e-01  7.96661229e-01  7.96661229e-01  7.96661229e-01  7.96661229e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99949757e-01 
 2.57600000e-10  0.00000000e+00  8.00000000e-01  7.96841394e-01  7.96841394e-01  7.96841394e-01  7.96841394e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99953207e-01 
 2.60400000e-10  0.00000000e+00  8.00000000e-01  7.96982186e-01  7.96982186e-01  7.96982186e-01  7.96982186e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99953712e-01 
 2.63200000e-10  0.00000000e+00  8.00000000e-01  7.97096006e-01  7.97096006e-01  7.97096006e-01  7.97096006e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99946630e-01 
 2.66000000e-10  0.00000000e+00  8.00000000e-01  7.97190586e-01  7.97190586e-01  7.97190586e-01  7.97190586e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99937225e-01 
 2.68800000e-10  0.00000000e+00  8.00000000e-01  7.97271270e-01  7.97271270e-01  7.97271270e-01  7.97271270e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99932503e-01 
 2.71600000e-10  0.00000000e+00  8.00000000e-01  7.97341575e-01  7.97341575e-01  7.97341575e-01  7.97341574e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99933656e-01 
 2.73000000e-10  0.00000000e+00  8.00000000e-01  7.97373635e-01  7.97373635e-01  7.97373635e-01  7.97373635e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99932546e-01 
 2.73280000e-10  1.60000000e-02  8.00000000e-01  7.97379796e-01  7.97379797e-01  7.97379797e-01  7.97379796e-01  1.60000000e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99933256e-01 
 2.73840000e-10  4.80000000e-02  8.00000000e-01  7.97392002e-01  7.97392002e-01  7.97392002e-01  7.97392002e-01  4.80000000e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99933545e-01 
 2.74960000e-10  1.12000000e-01  8.00000000e-01  7.97415684e-01  7.97415684e-01  7.97415684e-01  7.97415684e-01  1.12000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99933428e-01 
 2.77200000e-10  2.40000000e-01  8.00000000e-01  7.97460452e-01  7.97460452e-01  7.97460452e-01  7.97460452e-01  2.40000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99940788e-01 
 2.80000000e-10  4.00000000e-01  8.00000000e-01  7.97512201e-01  7.97512201e-01  7.97512201e-01  7.97512201e-01  4.00000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99947037e-01 
 2.82800000e-10  5.60000000e-01  8.00000000e-01  7.97560123e-01  7.97560123e-01  7.97560123e-01  7.97560123e-01  5.60000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99946645e-01 
 2.85600000e-10  7.20000000e-01  8.00000000e-01  7.97604930e-01  7.97604930e-01  7.97604930e-01  7.97604930e-01  7.20000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99986944e-01 
 2.87000000e-10  8.00000000e-01  8.00000000e-01  7.97626180e-01  7.97626180e-01  7.97626180e-01  7.97626180e-01  8.00000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99905120e-01 
 2.87280000e-10  8.00000000e-01  8.00000000e-01  7.97630324e-01  7.97630324e-01  7.97630324e-01  7.97630324e-01  8.00000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99850991e-01 
 2.87840000e-10  8.00000000e-01  8.00000000e-01  7.97638596e-01  7.97638596e-01  7.97638596e-01  7.97638596e-01  8.00000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99725629e-01 
 2.88960000e-10  8.00000000e-01  8.00000000e-01  7.97655070e-01  7.97655070e-01  7.97655070e-01  7.97655070e-01  8.00000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99470139e-01 
