 time            v(Clk)          v(Wr)           v(R0)           v(R1)           v(R2)           v(R3)           v(A0)           v(A1)           v(A2)           v(A3)           v(Xmain@0.net@117)
 1.79200000e-11  8.00000000e-01  8.00000000e-01  1.69290881e-01  1.69290882e-01  1.69290881e-01  1.69290881e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.53173360e-02 
 1.99200000e-11  8.00000000e-01  8.00000000e-01  1.02895040e-01  1.02895040e-01  1.02895040e-01  1.02895040e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.99120748e-02 
 2.19200000e-11  8.00000000e-01  8.00000000e-01  5.30624804e-02  5.30624805e-02  5.30624805e-02  5.30624805e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.25601710e-03 
 2.39200000e-11  8.00000000e-01  8.00000000e-01  2.55633269e-02  2.55633269e-02  2.55633269e-02  2.55633269e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.04546103e-03 
 2.59200000e-11  8.00000000e-01  8.00000000e-01  1.22288365e-02  1.22288365e-02  1.22288365e-02  1.22288365e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.25207359e-03 
 2.79200000e-11  8.00000000e-01  8.00000000e-01  5.98998194e-03  5.98998195e-03  5.98998194e-03  5.98998194e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.36023367e-03 
 2.99200000e-11  8.00000000e-01  8.00000000e-01  3.07616652e-03  3.07616652e-03  3.07616652e-03  3.07616652e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.82454932e-03 
 3.19200000e-11  8.00000000e-01  8.00000000e-01  1.69610744e-03  1.69610744e-03  1.69610744e-03  1.69610744e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.42249755e-03 
 3.39200000e-11  8.00000000e-01  8.00000000e-01  1.02516588e-03  1.02516588e-03  1.02516588e-03  1.02516588e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.11211620e-03 
 3.59200000e-11  8.00000000e-01  8.00000000e-01  6.84349547e-04  6.84349546e-04  6.84349547e-04  6.84349548e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.22479743e-04 
 3.79200000e-11  8.00000000e-01  8.00000000e-01  5.01249940e-04  5.01249940e-04  5.01249939e-04  5.01249941e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.90963871e-04 
 3.99200000e-11  8.00000000e-01  8.00000000e-01  3.97082601e-04  3.97082600e-04  3.97082600e-04  3.97082603e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.08963265e-04 
 4.19200000e-11  8.00000000e-01  8.00000000e-01  3.33137481e-04  3.33137480e-04  3.33137480e-04  3.33137481e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  6.36414008e-04 
 4.39200000e-11  8.00000000e-01  8.00000000e-01  2.89567431e-04  2.89567435e-04  2.89567433e-04  2.89567430e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.45658662e-04 
 4.59200000e-11  8.00000000e-01  8.00000000e-01  2.58237169e-04  2.58237173e-04  2.58237171e-04  2.58237170e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.49560958e-04 
 4.79200000e-11  8.00000000e-01  8.00000000e-01  2.38097647e-04  2.38097650e-04  2.38097649e-04  2.38097650e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.68052695e-04 
 4.99200000e-11  8.00000000e-01  8.00000000e-01  2.24803815e-04  2.24803816e-04  2.24803817e-04  2.24803817e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.00465509e-04 
 5.19200000e-11  8.00000000e-01  8.00000000e-01  2.12546690e-04  2.12546689e-04  2.12546691e-04  2.12546692e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.47893832e-04 
 5.39200000e-11  8.00000000e-01  8.00000000e-01  2.03085158e-04  2.03085156e-04  2.03085157e-04  2.03085157e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.05272082e-04 
 5.59200000e-11  8.00000000e-01  8.00000000e-01  2.00395510e-04  2.00395508e-04  2.00395506e-04  2.00395507e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.73020245e-04 
 5.79200000e-11  8.00000000e-01  8.00000000e-01  2.01459403e-04  2.01459402e-04  2.01459400e-04  2.01459401e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.42917152e-04 
 5.99200000e-11  8.00000000e-01  8.00000000e-01  2.00624862e-04  2.00624862e-04  2.00624862e-04  2.00624864e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20382363e-04 
 6.19200000e-11  8.00000000e-01  8.00000000e-01  1.95612565e-04  1.95612564e-04  1.95612564e-04  1.95612563e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.02629549e-04 
 6.39200000e-11  8.00000000e-01  8.00000000e-01  1.87573558e-04  1.87573557e-04  1.87573558e-04  1.87573554e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.12882562e-05 
 6.59200000e-11  8.00000000e-01  8.00000000e-01  1.78511601e-04  1.78511601e-04  1.78511603e-04  1.78511599e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  8.09708331e-05 
 6.79200000e-11  8.00000000e-01  8.00000000e-01  1.69884609e-04  1.69884608e-04  1.69884610e-04  1.69884610e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.45087288e-05 
 6.99200000e-11  8.00000000e-01  8.00000000e-01  1.62282225e-04  1.62282224e-04  1.62282222e-04  1.62282223e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  6.75605367e-05 
 7.19200000e-11  8.00000000e-01  8.00000000e-01  1.55848448e-04  1.55848449e-04  1.55848447e-04  1.55848448e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  6.35357881e-05 
 7.39200000e-11  8.00000000e-01  8.00000000e-01  1.50444476e-04  1.50444478e-04  1.50444479e-04  1.50444481e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.84708872e-05 
 7.59200000e-11  8.00000000e-01  8.00000000e-01  1.45943546e-04  1.45943546e-04  1.45943549e-04  1.45943544e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.59525319e-05 
 7.79200000e-11  8.00000000e-01  8.00000000e-01  1.42141961e-04  1.42141959e-04  1.42141961e-04  1.42141959e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.21371523e-05 
 7.99200000e-11  8.00000000e-01  8.00000000e-01  1.38926671e-04  1.38926669e-04  1.38926670e-04  1.38926672e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.06600739e-05 
 8.19200000e-11  8.00000000e-01  8.00000000e-01  1.36149156e-04  1.36149157e-04  1.36149157e-04  1.36149157e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.77240246e-05 
 8.39200000e-11  8.00000000e-01  8.00000000e-01  1.33752134e-04  1.33752134e-04  1.33752135e-04  1.33752133e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.69756458e-05 
 8.59200000e-11  8.00000000e-01  8.00000000e-01  1.31633457e-04  1.31633457e-04  1.31633456e-04  1.31633455e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.46522023e-05 
 8.79200000e-11  8.00000000e-01  8.00000000e-01  1.29771941e-04  1.29771939e-04  1.29771936e-04  1.29771938e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.44058780e-05 
 8.99200000e-11  8.00000000e-01  8.00000000e-01  1.28093045e-04  1.28093045e-04  1.28093043e-04  1.28093045e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.25035321e-05 
 9.19200000e-11  8.00000000e-01  8.00000000e-01  1.26596418e-04  1.26596418e-04  1.26596420e-04  1.26596422e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.25987183e-05 
 9.39200000e-11  8.00000000e-01  8.00000000e-01  1.25223471e-04  1.25223468e-04  1.25223473e-04  1.25223473e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.09836526e-05 
 9.50000000e-11  8.00000000e-01  8.00000000e-01  1.24545854e-04  1.24545854e-04  1.24545855e-04  1.24545853e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.15693898e-05 
 9.52000000e-11  7.84000000e-01  8.00000000e-01  1.24418486e-04  1.24418486e-04  1.24418487e-04  1.24418485e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.08756221e-05 
 9.56000000e-11  7.52000000e-01  8.00000000e-01  1.24175012e-04  1.24175013e-04  1.24175013e-04  1.24175011e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.06760521e-05 
 9.64000000e-11  6.88000000e-01  8.00000000e-01  1.23701515e-04  1.23701516e-04  1.23701516e-04  1.23701515e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.07801374e-05 
 9.80000000e-11  5.60000000e-01  8.00000000e-01  1.22797001e-04  1.22797000e-04  1.22796999e-04  1.22796999e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.05530655e-05 
 1.00000000e-10  4.00000000e-01  8.00000000e-01  1.21745092e-04  1.21745092e-04  1.21745090e-04  1.21745090e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.05522810e-05 
 1.02000000e-10  2.40000000e-01  8.00000000e-01  1.20769958e-04  1.20769958e-04  1.20769955e-04  1.20769958e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.05123710e-05 
 1.04000000e-10  8.00000000e-02  8.00000000e-01  1.19851656e-04  1.19851653e-04  1.19851655e-04  1.19851658e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.03106126e-05 
 1.05000000e-10  0.00000000e+00  8.00000000e-01  1.19408702e-04  1.19408699e-04  1.19408703e-04  1.19408701e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.45382300e-05 
 1.05200000e-10  0.00000000e+00  8.00000000e-01  1.19324855e-04  1.19324853e-04  1.19324857e-04  1.19324855e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.09910685e-05 
 1.05600000e-10  0.00000000e+00  8.00000000e-01  1.19160694e-04  1.19160692e-04  1.19160696e-04  1.19160694e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.36868743e-06 
 1.06400000e-10  0.00000000e+00  8.00000000e-01  1.18845934e-04  1.18845935e-04  1.18845938e-04  1.18845934e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.46677613e-06 
 1.08000000e-10  0.00000000e+00  8.00000000e-01  1.18260582e-04  1.18260588e-04  1.18260587e-04  1.18260585e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.54599452e-06 
 1.10000000e-10  0.00000000e+00  8.00000000e-01  1.17576533e-04  1.17576537e-04  1.17576534e-04  1.17576535e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.34773490e-05 
 1.12000000e-10  0.00000000e+00  8.00000000e-01  1.16823940e-04  1.16823941e-04  1.16823940e-04  1.16823939e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.83236080e-04 
 1.14000000e-10  0.00000000e+00  8.00000000e-01  1.16047130e-04  1.16047129e-04  1.16047130e-04  1.16047132e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.42004554e-04 
 1.16000000e-10  0.00000000e+00  8.00000000e-01  1.15309280e-04  1.15309277e-04  1.15309279e-04  1.15309282e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.54736709e-04 
 1.18000000e-10  0.00000000e+00  8.00000000e-01  1.14376908e-04  1.14376908e-04  1.14376909e-04  1.14376908e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.89898927e-04 
 1.20000000e-10  0.00000000e+00  8.00000000e-01  1.13449716e-04  1.13449716e-04  1.13449717e-04  1.13449711e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.71246978e-03 
 1.22000000e-10  0.00000000e+00  8.00000000e-01  1.13298460e-04  1.13298458e-04  1.13298459e-04  1.13298457e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.49634090e-03 
 1.24000000e-10  0.00000000e+00  8.00000000e-01  1.13611661e-04  1.13611659e-04  1.13611659e-04  1.13611664e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.12416201e-03 
 1.26000000e-10  0.00000000e+00  8.00000000e-01  1.14155835e-04  1.14155836e-04  1.14155835e-04  1.14155836e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.74171943e-03 
 1.28000000e-10  0.00000000e+00  8.00000000e-01  1.17576571e-04  1.17576574e-04  1.17576572e-04  1.17576570e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.98535918e-03 
 1.30000000e-10  0.00000000e+00  8.00000000e-01  1.28224343e-04  1.28224342e-04  1.28224344e-04  1.28224345e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.54670734e-02 
 1.32000000e-10  0.00000000e+00  8.00000000e-01  1.42745306e-04  1.42745303e-04  1.42745307e-04  1.42745305e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.77591826e-02 
 1.34000000e-10  0.00000000e+00  8.00000000e-01  1.47652533e-04  1.47652532e-04  1.47652531e-04  1.47652528e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.26372407e-01 
 1.36000000e-10  0.00000000e+00  8.00000000e-01  1.11769502e-04  1.11769505e-04  1.11769503e-04  1.11769500e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.14131500e-01 
 1.38000000e-10  0.00000000e+00  8.00000000e-01 -9.98319851e-05 -9.98319829e-05 -9.98319827e-05 -9.98319856e-05  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.12715126e-01 
 1.40000000e-10  0.00000000e+00  8.00000000e-01 -7.74670559e-04 -7.74670561e-04 -7.74670561e-04 -7.74670560e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.13864821e-01 
 1.42000000e-10  0.00000000e+00  8.00000000e-01 -1.54016887e-03 -1.54016887e-03 -1.54016887e-03 -1.54016887e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.06527094e-01 
 1.44000000e-10  0.00000000e+00  8.00000000e-01 -1.25812204e-03 -1.25812204e-03 -1.25812204e-03 -1.25812203e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.86843586e-01 
 1.46000000e-10  0.00000000e+00  8.00000000e-01  5.88851914e-04  5.88851912e-04  5.88851911e-04  5.88851915e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  6.54818075e-01 
 1.48000000e-10  0.00000000e+00  8.00000000e-01  2.60808663e-03  2.60808663e-03  2.60808663e-03  2.60808663e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.09411349e-01 
 1.50000000e-10  0.00000000e+00  8.00000000e-01 -1.49241585e-04 -1.49241588e-04 -1.49241586e-04 -1.49241590e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.47930327e-01 
 1.52000000e-10  0.00000000e+00  8.00000000e-01 -8.55256206e-03 -8.55256206e-03 -8.55256206e-03 -8.55256207e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.70455703e-01 
 1.54000000e-10  0.00000000e+00  8.00000000e-01 -1.25180319e-02 -1.25180319e-02 -1.25180319e-02 -1.25180319e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.83220092e-01 
 1.56000000e-10  0.00000000e+00  8.00000000e-01 -7.67403036e-03 -7.67403035e-03 -7.67403035e-03 -7.67403035e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.90377771e-01 
 1.58000000e-10  0.00000000e+00  8.00000000e-01  8.48509209e-03  8.48509214e-03  8.48509213e-03  8.48509214e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.94374727e-01 
 1.60000000e-10  0.00000000e+00  8.00000000e-01  4.32571675e-02  4.32571676e-02  4.32571676e-02  4.32571676e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.96610024e-01 
 1.62000000e-10  0.00000000e+00  8.00000000e-01  9.74873057e-02  9.74873059e-02  9.74873059e-02  9.74873059e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.97877466e-01 
 1.64000000e-10  0.00000000e+00  8.00000000e-01  1.66151762e-01  1.66151762e-01  1.66151762e-01  1.66151762e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.98613678e-01 
 1.66000000e-10  0.00000000e+00  8.00000000e-01  2.41903640e-01  2.41903641e-01  2.41903641e-01  2.41903641e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99051519e-01 
 1.68000000e-10  0.00000000e+00  8.00000000e-01  3.19488212e-01  3.19488212e-01  3.19488212e-01  3.19488212e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99313531e-01 
 1.70000000e-10  0.00000000e+00  8.00000000e-01  3.94439875e-01  3.94439875e-01  3.94439875e-01  3.94439875e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99465076e-01 
 1.72000000e-10  0.00000000e+00  8.00000000e-01  4.62643638e-01  4.62643638e-01  4.62643638e-01  4.62643638e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99560724e-01 
 1.74000000e-10  0.00000000e+00  8.00000000e-01  5.23395129e-01  5.23395129e-01  5.23395129e-01  5.23395129e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99636894e-01 
 1.76000000e-10  0.00000000e+00  8.00000000e-01  5.79872706e-01  5.79872706e-01  5.79872706e-01  5.79872706e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99734460e-01 
 1.78000000e-10  0.00000000e+00  8.00000000e-01  6.34364883e-01  6.34364884e-01  6.34364884e-01  6.34364884e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99865214e-01 
 1.80000000e-10  0.00000000e+00  8.00000000e-01  6.82259288e-01  6.82259289e-01  6.82259289e-01  6.82259289e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99902211e-01 
 1.82000000e-10  0.00000000e+00  8.00000000e-01  7.18954592e-01  7.18954592e-01  7.18954592e-01  7.18954592e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99893252e-01 
 1.84000000e-10  0.00000000e+00  8.00000000e-01  7.45412637e-01  7.45412638e-01  7.45412638e-01  7.45412638e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99910655e-01 
 1.86000000e-10  0.00000000e+00  8.00000000e-01  7.63460791e-01  7.63460791e-01  7.63460791e-01  7.63460791e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99921924e-01 
 1.88000000e-10  0.00000000e+00  8.00000000e-01  7.75339504e-01  7.75339504e-01  7.75339504e-01  7.75339504e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99931970e-01 
 1.90000000e-10  0.00000000e+00  8.00000000e-01  7.82992670e-01  7.82992670e-01  7.82992670e-01  7.82992670e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99936987e-01 
 1.92000000e-10  0.00000000e+00  8.00000000e-01  7.87887569e-01  7.87887569e-01  7.87887569e-01  7.87887569e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99939001e-01 
 1.94000000e-10  0.00000000e+00  8.00000000e-01  7.91025034e-01  7.91025035e-01  7.91025035e-01  7.91025035e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99938951e-01 
 1.95000000e-10  0.00000000e+00  8.00000000e-01  7.92136985e-01  7.92136985e-01  7.92136985e-01  7.92136985e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99938542e-01 
 1.95200000e-10  1.60000000e-02  8.00000000e-01  7.92327937e-01  7.92327937e-01  7.92327937e-01  7.92327937e-01  1.60000000e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99938636e-01 
 1.95600000e-10  4.80000000e-02  8.00000000e-01  7.92694550e-01  7.92694550e-01  7.92694550e-01  7.92694550e-01  4.80000000e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99938633e-01 
 1.96400000e-10  1.12000000e-01  8.00000000e-01  7.93343982e-01  7.93343982e-01  7.93343982e-01  7.93343982e-01  1.12000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99937937e-01 
 1.98000000e-10  2.40000000e-01  8.00000000e-01  7.94371640e-01  7.94371640e-01  7.94371640e-01  7.94371640e-01  2.40000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99936252e-01 
 2.00000000e-10  4.00000000e-01  8.00000000e-01  7.95278078e-01  7.95278079e-01  7.95278078e-01  7.95278079e-01  4.00000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99933427e-01 
 2.02000000e-10  5.60000000e-01  8.00000000e-01  7.95901307e-01  7.95901307e-01  7.95901307e-01  7.95901307e-01  5.60000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99930948e-01 
 2.04000000e-10  7.20000000e-01  8.00000000e-01  7.96341527e-01  7.96341527e-01  7.96341527e-01  7.96341527e-01  7.20000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99963664e-01 
 2.05000000e-10  8.00000000e-01  8.00000000e-01  7.96512350e-01  7.96512350e-01  7.96512350e-01  7.96512350e-01  8.00000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99994797e-01 
 2.05200000e-10  8.00000000e-01  8.00000000e-01  7.96542972e-01  7.96542972e-01  7.96542972e-01  7.96542972e-01  8.00000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99997479e-01 
 2.05600000e-10  8.00000000e-01  8.00000000e-01  7.96602437e-01  7.96602438e-01  7.96602438e-01  7.96602438e-01  8.00000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99991280e-01 
 2.06400000e-10  8.00000000e-01  8.00000000e-01  7.96711516e-01  7.96711516e-01  7.96711516e-01  7.96711516e-01  8.00000000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99888508e-01 
